name,food_name,ingredients
현미참치김밥,현미참치김밥 ,"['즉석현미밥', '김밥김', '오이', '당근', '단무지', '참치통조림캔', '깻잎', '설탕', '맛소금', '참기름', '마요네즈', '참기름']"
콩콩참치마요주먹밥,♥[신혼밥상] 콩콩참치마요 주먹밥,"['쌀밥', '참치캔', '단무지', '설탕', '맛소금', '김가루', '후춧가루', '통깨', '진한 콩국물', '포도씨유', '사과식초', '설탕', '죽염소금']"
팥녹차머핀,고운팥앙금 녹차머핀 ,"['박력분', '설탕', '버터', '계란', '베이킹파우더', '우유', '고운팥앙금', '녹차가루(말차)']"
우동국물떡볶이,국물 자작해서 더 맛있는 우동 국물떡볶이 ,"['떡볶이떡', '우동생면', '양파', '당근', '다시마우린물', '고추장', '고운고춧가루', '국간장', '다진마늘', '매실액', '설탕']"
불닭참치마요김밥,#참치통조림요리 #조미김활용 #참치마요김밥만들기 #불닭참치마요김밥만들기 #아이들간식,"['참치통조림', '허브소금', '크라인더 후추', '레몬즙', '꿀', '마요네즈', '불닭소스', '조미김', '밥', '단무지', '고춧가루']"
으깬감자샐러드,으깬감자샐러드 만들기 부드러운 감자사라다,"['감자', '달걀', '오이', '당근', '버터', '소금', '후추', '마요네즈', '올리고당', '홀그레인머스타드', '꿀']"
짜장치즈떡볶이,짜장떡볶이 짜장가루 떡볶이 만들기,"['떡볶이떡', '사각어묵', '비엔나소시지', '계란 삶은거', '대파', '물', '통깨', '설탕', '짜장가루', '고춧가루', '고추장', '멸치 액젓']"
하트쌀롤케이크,하트케이크 빼빼로 ,"['박력분', '달걀', '포도씨유', '버터', '바닐라엣센스', '소금', '베이킹파우더', '망고크런치', '딸기크런치', '딸기쨈', '롱빼빼로스틱', '딸기맛쇼콜라띠에', '다크초콜릿', '화이트초콜릿', '레인보우장식', '초코송이스틱', '마치판', '슈가파우더', '다진아몬드']"
쇠고기누드김밥,쇠고기 누드김밥,"['쇠고기', '오이', '김밥용김', '맛살', '밥', '소금', '올리브유(식용유)', '단무지', '참기름', '마늘', '참기름', '간장', '후추', '소주', '꿀']"
해물떡볶이그라탕, 해물 떡볶이 그라탕 만들기,"['떡볶이 떡', '생새우', '브로콜리', '양파', '고추장', '고춧가루', '설탕', '매실엑기스', '모짜렐라치즈', '파마산치즈가루', '파슬리', '케찹', '소금']"
수삼단호박샐러드,수삼 단호박 샐러드~~한여름 건강음식!!,"['단호박 슬라이스', '수삼', '튀김기름', '튀김가루', '샐러드채소', '유자청', '레몬즙', '올리브유', '소금', '아가베시럽']"
아몬드버터링쿠키,아몬드 버터링 쿠키,"['버터(실온상태)', '달걀', '설탕', '바닐라에센스', '밀가루', '소금', '견과류(계량 컵 기준)']"
새싹채소비빔밥,새싹채소 비빔밥,"['새우살', '밥', '베이비채소', '무순', '클로버', '적양배추', '참기름', '고추장', '설탕', '식초', '다진 마늘', '통깨']"
크리스마스진저맨아이싱쿠키,크리스마스 진저맨아이싱쿠키,"['버터', '밀가루박력분', '코코아가루', '아몬드가루', '베이킹파우더', '소금', '달걀', '설탕', '바닐라익스트랙', '슈거파우더', '달걀 흰자', '레몬즙', '식용색소(빨강)']"
미나리돌솥비빔밥,"입이 건강해지는맛, ""미나리돌솥비빔밥""♪","['밥', '미나리', '무 생채', '참기름']"
감자피자빵,★감자피자빵★,"['밀가루강력분', '쪄서으깬 감자', '물', '포도씨유', '원당', '생이스트', '소금', '르방', '다진양파', '다진청피망', '페페로니', '새송이버섯(슬라이스)', '옥수수', '피자소스', '모짜렐라치즈']"
펜네파스타샐러드,[식약처] 펜네 파스타 샐러드,"['펜네 파스타', '청피망', '홍피망', '양파', '완두콩', '블랙올리브', '아스파라거스', '토마토 콩카세', '파마산치즈', '소금', '잣', '올리브오일', '바질']"
고추장크림떡볶이,한국판로제소스:고추장크림떡볶이,"['떡볶이떡', '네모어묵', '양파', '파', '다진마늘', '느타리버섯', '파프리카', '올리브오일', '생크림+우유', '고추장', '파프리카가루', '소금', '후추']"
참치찹쌀강정,간단 별미 참치찹쌀강정,"['큐브참치', '찹쌀가루', '기름', '다진땅콩', '토마토케첩', '기름', '간장', '맛술', '매실청', '올리고당', '다진마늘']"
옥수수콘샐러드,옥수수콘샐러드♡,"['옥수수캔', '당근', '파프리카', '마요네즈', '허니머스타드', '레몬즙', '후추', '양파']"
소고기치즈김밥,소고기 김밥,"['간고기', '계란', '시금치', '단무지', '당근', '김']"
감자과일샐러드,감자과일샐러드,"['감자', '오이', '삶은계란', '크렌베리', '땅콩', '마요네즈', '꿀']"
소고기토마토샐러드,소고기토마토샐러드- 딸에게,"['소고기불고기감', '토마토', '양파', '달래', '간장', '올리브유', '식초']"
소고기마파두부덮밥,소고기 마파두부 덮밥 만드는 법,"['밥', '두부', '다진소고기', '다진파', '두반장', '청주', '식용유', '간장', '설탕', '다진 마늘', '참기름', '후춧가루']"
매콤마늘참치볶음밥, < 한그릇요리 > 원팬 매콤 마늘참치볶음밥,"['마늘', '캔참치', '대파', '밥', '고추장', '진간장', '고추가루', '설탕', '버터', '참기름', '통깨']"
옥수수튀김떡볶이,옥수수튀김 떡볶이 캔옥수수 요리 맥주안주 아이간식,"['떡볶이 떡', '캔 옥수수', '파', '튀김가루 또는 전분가루', '물', '식용유', '치즈', '고추장', '고춧가루', '간장', '설탕', '올리고당']"
떡국떡기름떡볶이,떡국떡 기름떡볶이:겨울간식으로 좋아요,"['떡국떡', '네모 어묵', '당근', '깻잎', '다진파', '식용유', '참기름', '통깨', '다진마늘', '고춧가루', '고추장', '맛간장', '양파청', '조청', '그라인드 후추']"
홍삼약밥,홍삼약밥 만들기,"['찹쌀', '대추', '밤', '흑설탕', '대추 우린물', '간장', '홍삼 엑기스', '소금', '계피가루', '참기름']"
계란참치주먹밥,계란 참치주먹밥 소풍도시락 간단요리,"['밥', '참치 한캔', '계란', '소금', '후추', '대파']"
봄동떡갈비버거,봄동 떡갈비버거,"['햄버거빵', '비비고남도떡갈비', '봄동', '슬라이스치즈', '토마토(슬라이스)', '스위트피클', '다담치킨데리야끼양념', '홀그레인머스터드', '마요네즈']"
간장베이컨말이주먹밥,"궁서체로 말하는, 진짜 맛있는 '간장 베이컨말이 주먹밥'","['베이컨', '밥', '진간장', '올리고당', '설탕', '굴소스', '후추']"
오징어꼬마김밥,오징어 꼬마김밥,"['반건조오징어', '우유', '설탕', '단무지', '시금치', '밥', '김', '다진마늘', '설탕', '고추가루', '깨소금', '마요네즈', '고추장', '참기름']"
야채참치비빔밥,"고추야채참치덮밥, 고추야채참치볶음","['참치 100gx', '감자 중간크기', '양파', '청양고추', '당근', '깨', '고추장', '굴소스', '고춧가루', '설탕', '물']"
생채소비빔밥,생채소비빔밥:불 안쓰고 손쉽게 만드는 맛있는 건강한끼,"['밥', '양배추채', '오이', '양파', '깻잎', '오이고추', '방울토마토', '베이비 케일', '들기름', '통깨', '쌈장']"
옥수수소세지빵,아이 간식으로 좋은 옥수수 소세지빵,"['밀가루강력분', '분유', '소금', '설탕', '인스턴트 드라이이스트', '물', '달걀', '버터', '소세지', '마요네즈', '케첩', '옥수수통조림', '양파', '마요네즈', '파슬리가루']"
냉이콩나물볶음밥,냉이 콩나물볶음밥,"['닭가슴살통조림', '콩나물', '냉이', '후랑크소시지', '굴소스', '간장', '대접밥', '물', '참기름', '깨소금']"
김치날치알유부초밥,김치 날치알 유부초밥,"['햇반컵반김치날치알밥', '주부초밥왕유부초밥', '단무지', '어린잎채소']"
마늘버터짜장밥,편스토랑 이찬원 마늘버터짜장밥 마늘버터볶음밥 마늘짜장 ,"['돼지고기 등심', '양파', '애호박', '통마늘', '식용유', '간장', '굴소스', '설탕', '춘장', '황두장', '물', '전분', '물', '밥', '깐 마늘', '식용유', '진간장', '소금', '버터', '달걀', '마늘플레이크', '부추']"
단호박마카로니샐러드,단호박 마카로니 샐러드,"['단호박 삶아 으깬것', '마카로니', '양파', '오이', '슬라이스햄', '삶은계란', '사과', '마요네즈', '머스터드', '우유', '소금', '후추']"
체리레어치즈케이크,체리레어치즈케이크 ,"['초코제누와즈', '판젤라틴', '크림치즈', '플레인요플레', '생크림', '체리', '설탕']"
통밀오트밀쿠키,우리밀통밀 오트밀 쿠키,"['우리밀통밀', '베이킹파우더', '시나몬가루', '아몬드가루', '소금', '설탕', '올리고당', '계란 노른자', '아몬드분태', '오트밀']"
납작당면떡볶이,초스피드요리 매콤함으로 이열치열 국물납작당면떡볶이,"['떡볶이떡', '납작당면', '어묵', '물', '어묵스프', '고추장', '고추가루', '올리고당', '파']"
계란토마토샐러드,계란토마토샐러드,"['방울토마토', '삶은 계란', '아몬드', '올리브오일', '화이트 발사믹', '꿀', '후춧가루', '소금']"
파스타과일샐러드,요구르트 드레싱을 곁들인 파스타 과일샐러드,"['파스타', '바나나', '배', '방울토마토', '치커리', '아몬드', '치즈', '과일', '플레인 요구르트', '마요네즈', '설탕', '소금', '레몬즙', '다진양파']"
고추마요참치삼각김밥,참치 고추마요 삼각김밥 만들기 참 쉽네요~고추마요 참치 삼각김밥,"['참치캔 150g', '양파', '깻잎', '밥', '통깨', '참기름', '소금', '삼각김밥 포장 김']"
황태국물떡볶이,깊은맛의 황태 국물 떡볶이,"['떡볶이 떡', '황태채', '어묵', '당면', '청양고추', '삶은 달걀', '대파', '고추장', '간장', '설탕', '맛술', '물엿', '통깨']"
뚝배기치즈떡볶이,뚝배기치즈떡볶이,"['가래떡', '사각어묵', '물', '다시멸치', '마른다시마', '양파', '당근', '대파', '피자치즈', '고추장', '간장', '고춧가루', '설탕', '올리고당', '다진마늘', '후추']"
녹차호떡,[찹쌀호떡] 호떡믹스로 쫄깃하고 달콤한 녹차호떡 만들기,"['호떡믹스', '호떡잼믹스', '이스트', '기름', '생수']"
양배추새우볶음밥,최고의 요리비결 양배추새우볶음밥,"['양배추', '달걀', '소금', '새우', '밥', '식용유', '참치액', '양조간장', '굴소스', '설탕', '마요네즈', '고추냉이', '식초']"
사과당근머핀,사과당근의 궁합은 말해뭐해~사과당근머핀,"['당근', '사과', '달걀', '설탕', '박력분', '베이킹파우더', '아몬드가루', '사과', '설탕', '레몬즙']"
모닝빵계란빵,모닝빵계란빵,"['모닝빵', '계란', '치즈', '샌드위치햄', '맛소금', '파슬리가루']"
닭가슴살치즈떡볶이,닭가슴살 치즈떡볶이 매콤하게 든든한 분식,"['떡', '닭가슴살', '모짜렐라치즈', '햄', '양배추', '양파', '고추장', '고춧가루', '설탕', '캐첩', '꿀', '통깨', '디포리', '다시마']"
크림치즈당근머핀,노버터초간단베이킹![크림치즈당근머핀] +영상,"['계란', '오일', '설탕', '소금', '박력분', '시나몬파우더', '베이킹파우더', '갈아놓은당근', '호두분태', '식용색소(오렌지/제외가능)', '크림치즈', '설탕', '생크림', '식용색소']"
꿀호떡샌드위치,꿀호떡샌드위치 ,"['삼양미니꿀호떡', '토마토', '당근', '양배추', '오이', '타르타르 소스', '계란', '소금', '식용유']"
파계란새우볶음밥,아침 식단 파 계란 새우 볶음밥 방학 메뉴 돌밥돌밥 집밥 메뉴,"['계란', '찬밥', '새우', '파', '굴소스', '올리브유', '파슬리가루']"
바나나초코칩머핀,바나나 초코칩 머핀,"['익은 바나나', '실온 달걀', '녹인 버터', '설탕', '우유', '바닐라 익스트랙', '박력분', '베이킹 파우더', '베이킹 소다', '소금', '시나몬 가루', '초코칩', '잘게 부순 호두', '실온 무염버터', '분당', '생크림', '코코아 파우더', '얇게 썬 바나나', '미니 초코볼']"
블루베리아몬드머핀,블루베리 아몬드 머핀 ,"['버터', '설탕', '바닐라설탕', '달걀', '박력분', '베이킹파우더', '우유', '블루베리', '아몬드슬라이스']"
과일생크림케이크,과일 생크림케이크,"['달걀', '설탕', '물엿', '박력분', '버터', '생크림', '설탕', '통조림과일']"
오징어치즈떡볶이,통오징어 치즈떡볶이 만들기,"['떡볶이떡', '어묵', '대파', '양파', '청양고추', '모짜렐라 치즈', '멸치다시물', '오징어', '청주', '튀김가루', '고추장', '고춧가루', '간장', '다진마늘', '올리고당', '설탕']"
브로콜리감자샐러드샌드위치,마요네즈 없이도 고소하게! 브로콜리 감자 샐러드 샌드위치,"['감자', '브로콜리', '우유', '청상추', '삶은 달걀', '모닝빵', 'MSG']"
크래미옥수수전,아이간식 옥수수콘찹쌀전/콘옥수수전,"['스위트콘', '표고버섯', '달걀', '빨강 파프리카', '대파', '찹쌀가루', '소금', '식용유']"
군고구마팥빙수,건호박 군고구마 팥빙수,"['우유', '건살구', '건무화과', '건호박 또는 군고구마', '빙수팥', '오레오', '생크림', '연유']"
게살볶음밥그라탕,아기들이 먹기 좋은 게살 볶음밥 그라탕~,"['밥', '게 살', '양파 작은거', '옥수수콘', '피자치즈', '버터', '토마토소스', '굴소스', '소금']"
크림치즈호두머핀,크림치즈호두머핀,"['크림치즈', '버터', '유기농 설탕', '유정란', '우유', '우리밀', '베이킹파우더', '호두', '건포도']"
핫도그사라다빵,사라다빵..,"['모닝빵', '양배추', '오이', '당근', '설탕', '식초', '소금', '마요네즈', '와사비', '케첩']"
베이컨달걀야채비빔밥,"계란으로 한상차리기,#비빔밥,#야채계란말이#소시지전, 방사유정란,유유란","['깻잎', '숙주나물', '레드믹스샐러드', '당근', '파프리카', '단배추', '방사유정란', '밥', '고추장', '방사유정란', '소금', '파프리카', '깻잎', '다진파', '소세지', '방사유정란', '다진파', '당근']"
