name,food_name,ingredients
새송이버섯계란장조림, 새송이버섯계란장조림,"['새송이버섯', '달걀', '간장', '올리고당', '매실액', '참기름']"
단호박에그모닝빵샌드위치,단호박에그 모닝빵 샌드위치,"['단호박 1개(', '200g) 계란', '김밥햄', '양파', '오이', '체다치즈', '마요네즈', '선인장파우더', '맛소금', '모닝빵']"
흑임자우유푸딩,부담없는 고소함! 흑임자우유로 고소함을 추가한 흑임자우유푸딩,"['흑임자우유', '생크림', '검은깨', '설탕', '판젤라틴', '휘핑한크림']"
바나나푸딩, [노오븐] 바나나 푸딩 만들기,"['계란 노른자', '설탕', '옥수수 전분', '우유', '무염버터', '바닐라 빈 페이스트', '생크림', '설탕', '바나나', '계란과자']"
파프리카피자토스트,하루 1개 파프리카 먹는 법! 파프리카 바게트피자,"['바게트', '양파', '빨강 파프리카', '노랑 파프리카', '주황 파프리카', '애호박', '닭고기 안심', '식용유', '모차렐라치즈', '토마토소스']"
아보카도클럽샌드위치,초간단 아보카도 클럽샌드위치 만들기,"['식빵', '계란', '아보카도', '딸기쨈', '레드페퍼', '스리라차소스', '마요네즈']"
연두부계란국,연두부계란국 끓이는법,"['연두부', '계란', '대파', '육수한알', '소금', '물']"
매운고추어묵김밥,3가지 재료로도 충분한 매운고추어묵김밥(냉파요리),"['김', '당근', '단무지', '어묵', '청양고추']"
돌체라떼,돌체라떼 만들기,"['얼음', '우유', '연유', '에스프레소']"
묵은지계란말이김밥,묵은지 계란말이 김밥 + 국물떡볶이,"['김', '계란', '밥', '묵은지', '참치캔', '깻잎', '오이', '빨간파프리카', '당근', '맛살', '어묵', '식용유', '참기름', '소금', '떡볶이떡', '어묵', '당근', '대파', '다시팩', '고추장', '설탕', '고추가루', '올리고당', '후추', '물']"
체다치즈케이크,체다치즈케이크,"['체다슬라이스치즈', '우유', '계란', '버터', '옥수수전분', '박력분', '설탕']"
콘치즈계란찜,부드럽고 누구나 좋아하는 콘치즈 계란찜,"['달걀', '피자치즈', '맛술', '혼다시', '다시마', '물']"
마카롱고구마케이크,마카롱 고구마 케이크,"['시트지', '고구마', '생크림', '크림파티쉐', '우유', '마카롱', '생크림', '코코아가루']"
삼각김밥쿠키,한가지 반죽으로 만드는 삼각 김밥 쿠키 & 도시락 반찬모양으로 쿠키 만들기,"['무염버터', '슈가 파우더', '달걀', '밀가루박력분', '아몬드가루', '바닐라 페이스트', '코코아가루', '녹차가루', '단호박가루', '백년초가루']"
초코롤프렌치토스트,초코 롤프렌치 토스트,"['식빵', '산딸기', '체리', '누텔라', '달걀', '우유', '소금', '설탕']"
두유프렌치토스트,두유 프렌치 토스트,"['곡물식빵', '계란', '검은콩 두유', '계피가루', '메이플 시럽', '식용유', '키위', '딸기', '딸기시럽', '슈가파우더', '계피가루', '메이플 시럽', '딸기쨈', '크림치즈']"
생크림핫케이크,생크림 핫케이크,"['모리나가 핫케이크믹스', '계란', '생크림', '물', '모리나가 핫케이크 시럽']"
양파계란샌드위치,양파계란 샌드위치,"['오븐스마일 빵', '계란물', '양파', '계란', '빨강 파프리카', '초록 파프리카', '노랑 파프리카', '양파', '소금', '식용유', '할라피뇨 치즈드레싱']"
수제리코타치즈,수제리코타치즈만들기!,"['흰우유', '생크림', '레몬즙', '소금']"
모짜렐라치즈김치볶음밥,모짜렐라 치즈 김치 볶음밥,"['김치', '밥', '모짜렐라치즈', '김치국물', '고추장', '들기름']"
토마토달걀베이컨볶음밥,토마토달걀베이컨볶음밥,"['달걀', '토마토', '양파', '대파', '베이컨', '상추', '밥', '굴소스', '후추', '버터']"
닭가슴살고추참치볶음밥,닭가슴살 고추참치 볶음밥 레시피 다이어트 식단,"['잡곡밥', '닭가슴살', '파프리카', '슬라이스 아몬드', '김가루', '고추참치', '날치알', '들기름', '통깨', '올리브유']"
밤크림라떼,밤크림라떼 만들기,"['동물성 휘핑크림', '밤잼', '설탕', '얼음', '우유', '에스프레소', '피칸크로칸트']"
연어아보카도샌드위치,연어 아보카도 샌드위치,"['연어', '아보카도', '양상추', '양파', '크루아상', '치즈', '피클', '올리고당', '파마산치즈', '레몬주스', '허니머스타드소스']"
스위스머랭쿠키,"노으븐 머랭쿠키만들기, 건조기 머랭쿠키","['계란', '설탕', '레몬즙', '스프링클']"
아몬드초코롤케이크,달콤하고 부드러운 아몬드 초코롤케이크,"['박력분', '달걀노른자', '설탕', '코코아가루', '전분', '아몬드분태', '바닐라 오일', '생크림', '통아몬드 장식용', '슈가파우더', '달걀흰자', '설탕']"
얼그레이롤케이크,얼그레이 롤케이크,"['달걀', '설탕', '메이플시럽', '박력분', '홍차분말', '우유', '버터', '생크림', '설탕', '물', '얼그레이티', '호두']"
블루베리요거트무스케이크,블루베리요거트 무스케이크 만들기,"['카스테라 빵', '블루베리', '젤라틴', '설탕', '요거트', '생크림', '설탕']"
사과요거트샐러드,영양만점 사과요거트샐러드! ,"['사과', '고구마', '시판 그릭요거트', '꿀', '아몬드슬라이스', '소금']"
딸기아로니아요거트스무디,딸기아로니아요거트스무디 ♡베리베리요거트스무디 만들기,"['딸기', '아로니아청', '플레인 요거트', '얼음']"
티라미수케익,"No Baking 티라미수 케익, 크리스마스 홈파티에 꼭 필요한 디저트","['뜨거운 물', '인스턴트커피', '상온의 생크림(heavy whipping cream)', '상온의 크림치즈', '슈거파우더', '바닐라익스트랙', '코코아파우더', '식빵 /파운드케익/ 카스테라']"
그린빈스새우볶음밥,그린빈스 새우볶음밥,"['대하', '그린빈스', '파프리카', '양파', '공기밥', '대파', '올리브유', '버터', '굴소스']"
강황참치김밥,색감도 맛도 이쁜 강황참치김밥 ,"['쌀', '강황가루', '물', '김밥김', '부추', '김밥햄', '단무지', '계란', '어묵', '맛살', '당근', '참치', '깻잎', '올리브오일', '맛소금', '통깨', '참기름', '마요네즈']"
햄새우볶음밥,햄새우볶음밥.....햄 건강하게 먹는법,"['햄', '칵테일새우', '감자(중)', '양파(중)', '대파', '파프리카', '새송이버섯', '달걀', '식용유', '볶은 소금', '밥']"
계란장덮밥,간편계란장덮밥:반숙계란 삶기와 마약계란 만들기,"['계란', '물+다시마', '올리고당(설탕)', '부추(파)', '양파(마늘/고추)', '통깨', '물', '다시마', '밥', '어린잎채소', '버터 또는 참기름', '날치알 또는', '아보카도']"
간장새우볶음밥,감칠맛이 입에 맴도는 초간단 간장새우볶음밥!,"['새우', '양파', '간장', '맛술', '올리고당', '식용유']"
구운계란카나페,맛있는 식단관리 구운계란 카나페 ,"['구운계란', '무염비스킷', '쑥갓', '씨겨자', '방울토마토', '큐브치즈']"
단호박핫케이크,단호박 핫케이크 # 호박풍미 촉촉 핫케이크 (브런치메이커),"['핫케이크가루', '계란', '단호박', '물']"
명란계란볶음밥,명란계란볶음밥 만들기,"['밥', '명란젓', '계란', '대파', '마늘', '맛술', '진간장', '후추', '참기름', '통깨', '식용유']"
오징어꼬마김밥,오징어 꼬마김밥,"['반건조오징어', '우유', '설탕', '단무지', '시금치', '밥', '김', '다진마늘', '설탕', '고추가루', '깨소금', '마요네즈', '고추장', '참기름']"
모카파운드케이크,모카파운드케이크 만들기,"['버터', '밀가루', '설탕', '커피스틱', '계란', '우유', '슬라이스 아몬드(데코용)', '베이킹파우더']"
강된장두부달걀찜,건강한식 더비비고 '강된장 두부 달걀찜',"['더비비고 차돌우렁 강된장', '달걀', '청주', '간장', '소금', '전분가루']"
오이계란김밥,명란품은 오이계란김밥,"['김밥김', '밥', '참기름', '오이', '계란', '명란', '참기름']"
모닝빵불고기샌드위치,모닝빵 샌드위치 ,"['모닝빵', '오이', '크래미', '양파', '삶은 달걀', '굵은소금', '마요네즈', '허니 머스터드', '설탕', '청양 마요', '후춧가루']"
새우오픈샌드위치,새우오픈샌드위치,"['빵', '베이컨', '새우', '양상치', '베이비채소', '피클', '토마토', '적양파', '허니머스타드', '소금', '후추', '청주']"
포도햄치즈토스트,포도햄치즈토스트,"['식빵', '계란', '햄', '치즈', '포도', '케찹', '머스타드소스']"
청양참치마요삼각김밥,청양참치마요 삼각김밥,"['참치', '다진양파', '청양고추', '밥', '삼각김밥 김', '마요네즈', '조미후레이크', '깨', '올리고당', '소금']"
단호박라떼,미니밤호박라떼/단호박라떼,"['미니밤호박', '우유', '꿀', '대추', '잣']"
애플참치샌드위치,참치사과 샌드위치,"['참치', '사과', '양파', '피망', '식빵 \u200b', '마요네즈', '허니머스터드', '후추']"
그릴드치즈토스트,"요즘 인기 그릴드 치즈 토스트 , 집에서 그릴드치즈토스트 만들기 :)","['식빵', '치즈', '버터', '땅콩버터']"
치즈감자오믈렛,치즈 감자 오믈렛,"['삶은 감자', '달걀', '옥수수', '밥새우', '체다치즈', '고다치즈', '파슬리가루']"
딸기초코마카롱,달콤바삭한 딸기초코마카롱,"['아몬드가루', '슈거파우더', '달걀흰자', '딸기가루', '설탕', '생크링', '버터', '다크초콜릿']"
리코타치즈토마토샐러드,리코타치즈 토마토 샐러드,"['토마토', '리코타치즈', '발사믹식초', '올리브유']"
삼색꼬마김밥,삼색 꼬마김밥,"['밥', '데친시금치', '당근', '달걀', '소금', '포도씨유', '통깨', '참기름', '김밥용김', '다진마늘', '참기름', '소금', '참기름']"
새우베이글샌드위치,구운채소 새우 베이글 샌드위치,"['오징어먹물&통밀', '새우', '양송이버섯', '가지', '파프리카', '시금치', '소금', '후추', '허브믹스', '파마산치즈 파우더', '올리브오일', '크림치즈', '슬라이스치즈']"
마블마카롱,마블 마카롱 만들기,"['아몬드가루', '슈거파우더', '달걀 흰자', '설탕', '식용색소(레드)', '머랭안정제', '다크초콜릿', '생크림', '프라린']"
닭마늘볶음밥,"남은 치킨 볶음밥, 남은 치킨으로.. 마늘간장 치킨볶음밥","['치킨', '식용유', '다진마늘', '양파', '굴소스', '간장', '청양고추', '밥', '통깨']"
사과바나나치즈토스트,사과 바나나 치즈토스트,"['사과', '바나나', '식빵', '버터', '슬라이스 치즈', '설탕']"
백김치치즈김밥,백김치치즈김밥,"['밥', '묵은 백김치', '깻잎', '치즈', '당근', '햄', '참기름', '설탕', '참기름', '깨', '소금']"
당면계란탕, 당면 계란탕~*,"['시판사골국물', '달걀', '당면', '대파', '소금']"
세발나물계란말이김밥,봄이오나 봄 나물 톳을 넣은 세발나물계란말이 김밥,"['계란', '세발나물', '당근', '참치', '단무지', '맛살', '김밥용 햄', '톳', '쌀', '김밥용김', '참기름', '깨', '마요네즈']"
단호박명란계란찜,특별한 계란찜/단호박 명란계란찜,"['미니 밤호박', '명란젓', '계란', '대파', '맛술']"
새싹보리참치삼각김밥,새싹보리참치삼각김밥,"['새싹 보리밥', '설탕', '맛소금', '참기름', '기름뺀 참치', '마요네즈', '김']"
고추참치삼각김밥,베이컨말이에 매콤한 고추참치 삼각김밥 만들기,"['고추참치', '베이컨', '밥', '올리브유', '들기름', '소금', '통깨']"
묵은지참치김밥,묵은지참치김밥..,"['묵은김치', '캔참치', '깻잎', '계란', '양파', '청양고추', '두부', '소금', '마요네즈', '통깨', '카놀라유']"
새우아보카도오픈샌드위치,홈 브런치 메뉴로 손색 없는 새우아보카도 오픈샌드위치,"['바게트빵', '새우', '아보카도', '버터', '다진마늘', '타르타르소스', '샐러드채소', '삶은달걀', '다진 양파', '다진 오이피클', '마요네즈', '식초', '소금', '후추', '설탕']"
치즈달걀말이김밥,치즈 달걀말이김밥 ,"['밥', '김', '달걀', '체다치즈', '부추', '당근', '깻잎', '새우젓', '맛술', '소금']"
연어계란탕,"아침국으로 좋아요, 얼큰한~ 연어 계란탕, 얼큰 계란탕","['기름', '대파', '다진마늘', '고추가루', '100g 연어캔', '다시물', '국간장', '계란', '후추']"
시금치새우프리타타,시금치 새우 프리타타(Frittata),"['달걀', '시금치', '칵테일새우', '양파', '파프리카', '양송이버섯', '우유', '소금', '후추', '파마산치즈가루']"
젤리롤케이크,블루베리 젤리롤케이크,"['박력분', '설탕', '달걀', '물엿', '베이킹파우더', '소금', '우유', '바닐라향']"
수플레치즈케이크,수플레치즈케이크,"['크림치즈', '버터', '박력분', '레몬즙', '우유', '생크림', '달걀노른자', '+설탕', '달걀흰자', '+설탕', '물']"
피스타치오크림라떼,크림라떼 만들기,"['동물성 휘핑크림', '설탕', '얼음', '우유', '에스프레소', '시나몬파우더']"
계란삼각김밥,달걀 주먹밥,"['김치', '멸치', '보크라이스', '달걀', '식용유']"
